;LATITUDE;LONGITUDE
1571;-30.108359999999998;-51.226986
1572;-30.04025;-51.226445
1573;-30.05255;-51.220568
1574;-30.155167;-51.219413
1575;-30.047521999999997;-51.21805
1576;-30.042407;-51.214695
1577;-30.033005;-51.214531
1578;-30.042903999999997;-51.214329
1579;-30.042371000000003;-51.214273999999996
1580;-30.04979;-51.212129
1581;-30.0805;-51.21132
1582;-30.056501;-51.209582
1583;-30.019743;-51.207239
1584;-30.042994;-51.207106
1585;-30.031038;-51.204153999999996
1586;-30.078951;-51.201901
1587;-30.038991999999997;-51.19769
1588;-30.022221000000002;-51.196806
1589;-29991264.0;-51.195794
1590;-30.049673;-51.195293
1591;-30.006743;-51.193023
1592;-30.002258;-51.190351
1593;-30.042928999999997;-51.185265
1594;-30.019482;-51.178002
1595;-30.021239;-51.173495
1596;-30.062977000000004;-51.158854999999996
1597;-29997612.0;-51.158260999999996
1598;-30.064432;-51.153586
1599;-30.044921999999996;-51.148796000000004
1600;-30.066802000000003;-51.148202000000005
1601;-30.007816;-51.142909
1602;-30.037527;-51.141290999999995
1603;-30.019209999999998;-51.141232
1604;-30.072467;-51.137874
1605;-30.00317;-51.136515
1606;-30.007838;-51.131782
1607;-29992596.0;-51.128749
1608;-29995507.0;-51.121931
1609;-29984434.0;-51.119259
1610;-30.015365000000003;-51.108407
1611;-30.097309000000003;-51.248072
1612;-30.046198999999998;-51.225704
1613;-30.137992999999998;-51.220541
1614;-30.043388;-51.21597
1615;-30.054196;-51.214603000000004
1616;-30.081236999999998;-51.211283
1617;-30.035113;-51.210401
1618;-30.079695;-51.210025
1619;-30.027022;-51.208784
1620;-30.116863000000002;-51.20584
1621;-30.030440999999996;-51.202785
1622;-30.017305;-51.202275
1623;-29998451.0;-51.202096999999995
1624;-30.057953;-51.199702
1625;-29999220.0;-51.198594
1626;-29998197.0;-51.196804
1627;-30.003702;-51.19396
1628;-30.004145;-51.192879
1629;-30.062426000000002;-51.185611
1630;-30.052976;-51.181986
1631;-30.052941999999998;-51.18197
1632;-30.002318;-51.179156
1633;-30.032698;-51.17633
1634;-30.038446;-51.176239
1635;-30.180389;-51.175638
1636;-30.051205;-51.17115
1637;-30.039365000000004;-51.164626
1638;-30.008373;-51.155406
1639;-30.156495;-51.14472
1640;-30.008731;-51.14438
1641;-30.027103000000004;-51.143626
1642;-30.030226000000003;-51.14362
1643;-30.000138;-51.136476
1644;-29998951.0;-51.13283
1645;-30.147577000000002;-51.131522
1646;-30.037871000000003;-51.122363
1647;-30.008581;-51.117109
1648;-29990550.0;-51.105561
1649;-30.029889;-51.227692
1650;-30.025684000000002;-51.227537
1651;-30.048513;-51.225139
1652;-30.063482;-51.223233
1653;-30.02423;-51.222892
1654;-30.023282000000002;-51.221212
1655;-30.122325;-51.221061999999996
1656;-30.028553000000002;-51.218868
1657;-30.021065999999998;-51.210384999999995
1658;-30.016362;-51.208705
1659;-30.005641999999998;-51.208665
1660;-30.073631;-51.203421
1661;-30.07348;-51.203171999999995
1662;-30.005103000000002;-51.202159
1663;-30.047094;-51.197933
1664;-30.004388;-51.191656
1665;-29996649.0;-51.191272
1666;-30.116647999999998;-51.184184
1667;-30.002290999999996;-51.178809
1668;-30.006079999999997;-51.175166
1669;-30.121437;-51.174887
1670;-30.060723;-51.169744
1671;-29997452.0;-51.156846
1672;-29997273.0;-51.155788
1673;-30.162257;-51.146716999999995
1674;-30.042443;-51.14399
1675;-30.041738;-51.135663
1676;-29997789.0;-51.135525
1677;-30.075331;-51.131529
1678;-30.075862;-51.131186
1679;-30.028536;-51.120595
1680;-30.011619;-51.118807000000004
1681;-29959279.0;-51.11133
1682;-30.015453000000004;-51.105849
1683;-30.081233;-51.24331
1684;-30.103096999999998;-51.236726000000004
1685;-30.102906;-51.236165
1686;-30.105543;-51.228845
1687;-30.034044;-51.2272
1688;-30.042485;-51.22547
1689;-30.053633;-51.222407000000004
1690;-30.130982;-51.218006
1691;-30.047314;-51.213493
1692;-30.080801;-51.21192
1693;-30.036139000000002;-51.20815
1694;-30.036209000000003;-51.207365
1695;-30.034843;-51.204106
1696;-30.0731;-51.202595
1697;-30.0731;-51.202595
1698;-30.04007;-51.200916
1699;-30.004609999999996;-51.200654
1700;-30.045810999999997;-51.197984000000005
1701;-29992868.0;-51.196346000000005
1702;-30.014464;-51.186653
1703;-30.157738000000002;-51.185818
1704;-30.068357000000002;-51.184671
1705;-30.027807;-51.178106
1706;-29974459.0;-51.177606
1707;-30.02767;-51.177432
1708;-29968359.0;-51.176918
1709;-30.065238;-51.173857
1710;-30.054662;-51.167045
1711;-30.162334;-51.156032
1712;-30.040759;-51.152581
1713;-30.029448;-51.139359000000006
1714;-29998247.0;-51.134536
1715;-30.074821000000004;-51.133326000000004
1716;-29998773.0;-51.130237
1717;-30.014121999999997;-51.119071999999996
1718;-30.113754999999998;-51.104397999999996
1719;-30.104209;-51.253676
1720;-30.106527000000003;-51.246546
1721;-30.074975;-51.241682
1722;-30.036201000000002;-51.230942
1723;-30.09528;-51.226919
1724;-30.135357;-51.226121
1725;-30.033261;-51.221416
1726;-30.121941999999997;-51.220734
1727;-30.121333;-51.21929
1728;-30.072276000000002;-51.21454
1729;-30.049511;-51.214502
1730;-30.082028;-51.213743
1731;-30.04979;-51.212129
1732;-30.032107;-51.210899
1733;-30.028059999999996;-51.207359999999994
1734;-30.116847999999997;-51.207327
1735;-30.02805;-51.207221999999994
1736;-30.027366999999998;-51.205798
1737;-30.070649;-51.203928999999995
1738;-30.038294;-51.200475
1739;-30.032978000000004;-51.19853
1740;-29988449.0;-51.198316
1741;-29991264.0;-51.195794
1742;-30.04859;-51.195415000000004
1743;-29996312.0;-51.191919
1744;-30.059571999999996;-51.191082
1745;-30.02112;-51.184464
1746;-30.00232;-51.181151
1747;-30.0309;-51.180954
1748;-30.032698;-51.17633
1749;-30.009815999999997;-51.156138
1750;-30.108851;-51.154446
1751;-30.021303999999997;-51.15375
1752;-30.035058000000003;-51.143772999999996
1753;-30.038666;-51.125003
1754;-29981929.0;-51.112775
1755;-30.014327;-51.112348
1756;-29990062.0;-51.099872999999995
1757;-30.046591999999997;-51.22929
1758;-30.096220000000002;-51.228925
1759;-30.043152000000003;-51.228915
1760;-30.041295;-51.227823
1761;-30.097376;-51.225111
1762;-30.022221000000002;-51.215992
1763;-30.181545;-51.208981
1764;-30.0731;-51.202595
1765;-30.127888000000002;-51.201688
1766;-30.056403999999997;-51.195456
1767;-29998925.0;-51.189395000000005
1768;-29997317.0;-51.188741
1769;-30.046838;-51.178408000000005
1770;-30.036594;-51.175478999999996
1771;-30.109372999999998;-51.155026
1772;-30.00905;-51.143042
1773;-30.007816;-51.142909
1774;-30.039575;-51.129132
1775;-29983616.0;-51.128821
1776;-29980123.0;-51.126736
1777;-30.018949;-51.11853
1778;-30.123942;-51.106269
1779;-30.021502;-51.091747999999995
1780;-30.106690999999998;-51.227532000000004
1781;-30.059551000000003;-51.223104
1782;-30.081103999999996;-51.212459
1783;-30.045810999999997;-51.197984000000005
1784;-30.00072;-51.1916
1785;-30.017856;-51.18633
1786;-30.002267;-51.180918
1787;-30.065131;-51.180103
1788;-30.007292;-51.172509000000005
1789;-30.070856;-51.13984
1790;-30.018197999999998;-51.12679
1791;-30.018724;-51.119541999999996
1792;-30.000045;-51.114903000000005
1793;-30.041228999999998;-51.233461
1794;-30.10213;-51.230583
1795;-30.062763;-51.230303
1796;-30.091366999999998;-51.222256
1797;-30.059825;-51.219106
1798;-30.051187;-51.206567
1799;-30.008695;-51.204817999999996
1800;-30.14685;-51.204438
1801;-30.069746999999996;-51.204253
1802;-30.074065;-51.204162
1803;-30.042208000000002;-51.203917
1804;-30.042208000000002;-51.203917
1805;-30.005946;-51.202513
1806;-29998451.0;-51.202096999999995
1807;-30.027709;-51.201896999999995
1808;-30.017248;-51.201761
1809;-30.013207;-51.200125
1810;-30.005415000000003;-51.199676000000004
1811;-30.022740000000002;-51.198121
1812;-30.047456;-51.196241
1813;-30.071694;-51.195071
1814;-30.039040999999997;-51.186756
1815;-30.001983000000003;-51.186475
1816;-30.055455;-51.183293
1817;-30.173438;-51.181931
1818;-30.103483;-51.172365
1819;-29988255.0;-51.169684000000004
1820;-30.013661;-51.169252
1821;-30.057329;-51.165375
1822;-30.018240999999996;-51.164083000000005
1823;-30.064452000000003;-51.162452
1824;-30.017337;-51.155004
1825;-30.030649;-51.154586
1826;-30.040671999999997;-51.15405
1827;-29997165.0;-51.153088000000004
1828;-30.063097999999997;-51.150061
1829;-30.047216;-51.149822
1830;-30.009644;-51.148441
1831;-30.046869;-51.143775
1832;-30.043165000000002;-51.141391
1833;-29997443.0;-51.13633
1834;-29995299.0;-51.130784999999996
1835;-29989576.0;-51.126025
1836;-30.009097999999998;-51.118328999999996
1837;-30.11141;-51.248014000000005
1838;-30.092388;-51.231725
1839;-30.076487;-51.231012
1840;-30.101184999999997;-51.230999
1841;-30.032764;-51.227484000000004
1842;-30.033326000000002;-51.227167
1843;-30.049771999999997;-51.224323999999996
1844;-30.141533000000003;-51.218038
1845;-30.020405;-51.211282000000004
1846;-30.032988;-51.204105
1847;-30.002667;-51.199965999999996
1848;-30.025384999999996;-51.199526
1849;-29996480.0;-51.194144
1850;-30.041816999999998;-51.180136
1851;-30.062314;-51.178418
1852;-30.034984;-51.176456
1853;-29973947.0;-51.172061
1854;-30.061072999999997;-51.166045000000004
1855;-30.011166999999997;-51.157740000000004
1856;-30.011198999999998;-51.153053
1857;-30.06812;-51.14371
1858;-30.042816;-51.142864
1859;-30.072989;-51.137042
1860;-30.007515;-51.136339
1861;-30.009244;-51.135737
1862;-30.038882;-51.125693
1863;-30.016446000000002;-51.10952
1864;-29998685.0;-51.107755
1865;-30.105559999999997;-51.253756
1866;-30.104676;-51.248877
1867;-30.126682000000002;-51.241933
1868;-30.099462;-51.240837
1869;-30.068661;-51.238194
1870;-30.085466999999998;-51.237976
1871;-30.053901;-51.230138000000004
1872;-30.042147999999997;-51.228768
1873;-30.046084000000004;-51.227419
1874;-30.059207;-51.226032000000004
1875;-30.027527000000003;-51.217053
1876;-30.090286;-51.215841
1877;-30.056697999999997;-51.215613
1878;-30.081019;-51.212269
1879;-30.023505;-51.207425
1880;-30.001559000000004;-51.207087
1881;-30.032144;-51.204169
1882;-29981220.0;-51.200585
1883;-30.076178999999996;-51.200575
1884;-30.015216;-51.200355
1885;-29997158.0;-51.198448
1886;-30.039333000000003;-51.196246
1887;-30.006345;-51.1949
1888;-30.071258;-51.192941999999995
1889;-29998145.0;-51.190658
1890;-30.024544;-51.188563
1891;-30.015791999999998;-51.186554
1892;-30.04523;-51.185457
1893;-30.063981;-51.182672
1894;-30.018666999999997;-51.181569
1895;-30.065040999999997;-51.180310999999996
1896;-30.028359000000002;-51.179839
1897;-30.001858000000002;-51.168484
1898;-30.001858000000002;-51.168484
1899;-30.010471999999996;-51.164051
1900;-29998690.0;-51.160782
1901;-30.027613;-51.158625
1902;-30.033110999999998;-51.151626
1903;-30.063453999999997;-51.150349
1904;-30.182326;-51.140869
1905;-30.003859000000002;-51.137383
1906;-29987267.0;-51.133955
1907;-29998615.0;-51.126411
1908;-30.041936;-51.123944
1909;-30.118221999999996;-51.108662
1910;-30.020255;-51.105247999999996
1911;-30.096521999999997;-51.261837
1912;-30.079421000000004;-51.245532
1913;-30.125011999999998;-51.243179
1914;-30.068661;-51.238194
1915;-30.031876;-51.234353000000006
1916;-30.097734999999997;-51.231472
1917;-30.129977;-51.230796000000005
1918;-30.027426000000002;-51.230284000000005
1919;-30.058613;-51.230183000000004
1920;-30.05845;-51.230095
1921;-30.030023999999997;-51.225652000000004
1922;-30.027775;-51.225444
1923;-30.106613;-51.224841
1924;-30.092759;-51.223816
1925;-30.047214;-51.221494
1926;-30.030656;-51.219972999999996
1927;-30.046584000000003;-51.214673
1928;-30.083643;-51.214308
1929;-30.024774;-51.212775
1930;-30.029723999999998;-51.210782
1931;-30.070524;-51.209328
1932;-30.042994;-51.207106
1933;-30.042208000000002;-51.203917
1934;-30.070596000000002;-51.200375
1935;-30.070596000000002;-51.200375
1936;-30.015869;-51.199789
1937;-30.00062;-51.199104999999996
1938;-30.005498;-51.197187
1939;-30.036701;-51.19577
1940;-29996491.0;-51.193748
1941;-30.044815999999997;-51.193603
1942;-30.022985;-51.191989
1943;-30.002292999999998;-51.181381
1944;-30.171506;-51.178834
1945;-30.006169;-51.178697
1946;-30.045842999999998;-51.177896000000004
1947;-30.125335999999997;-51.173873
1948;-30.0073;-51.172489
1949;-30.004659000000004;-51.169836
1950;-30.061190000000003;-51.164996
1951;-30.010531;-51.164553999999995
