ID;LOG1;LOG2;PREDIAL1;LOCAL;TIPO_ACID;LOCAL_VIA;DATA_HORA;DIA_SEM;FERIDOS;MORTES;MORTE_POST;FATAIS;AUTO;TAXI;LOTACAO;ONIBUS_URB;ONIBUS_INT;CAMINHAO;MOTO;CARROCA;BICICLETA;OUTRO;TEMPO;NOITE_DIA;FONTE;BOLETIM;REGIAO;DIA;MES;ANO;FX_HORA;CONT_ACID;CONT_VIT;UPS;LATITUDE;LONGITUDE
510947;AV OSWALDO ROLLA (FOGUINHO);;140;Logradouro;ABALROAMENTO;140 AV OSWALDO ROLLA (FOGUINHO);20110103 09:00;SEGUNDA-FEIRA;0;0;0;0;2;0;0;0;0;0;0;0;0;0;NUBLADO;DIA;EPTC;209248;SUL;3;1;2011;9;1;0;1;-30,06138;-51,213326
510951;AV IPIRANGA;R VICENTE DA FONTOURA;0;Cruzamento;ABALROAMENTO;AV IPIRANGA & R VICENTE DA FONTOURA;20110103 10:05;SEGUNDA-FEIRA;0;0;0;0;2;0;0;0;0;0;0;0;0;0;CHUVOSO;DIA;EPTC;205891;LESTE;3;1;2011;10;1;0;1;-30,045569;-51,197544
535821;R VISCONDE DO HERVAL;AV ERICO VERISSIMO;0;Cruzamento;ABALROAMENTO;AV ERICO VERISSIMO & R VISCONDE DO HERVAL;20110103 10:35;SEGUNDA-FEIRA;0;0;0;0;1;0;0;0;0;0;1;0;0;0;BOM;DIA;EPTC;223195;SUL;3;1;2011;10;1;0;1;-30,052753;-51,218363
511055;AV PLINIO KROEFF;;510;Logradouro;EVENTUAL;510 AV PLINIO KROEFF;20110103 11:30;SEGUNDA-FEIRA;1;0;0;0;0;0;0;0;0;0;1;0;0;0;BOM;DIA;DEPTRAN;10511;NORTE;3;1;2011;11;1;1;5;-30,00074;-51,115639
510890;AV OSVALDO ARANHA;;590;Logradouro;ATROPELAMENTO;590 AV OSVALDO ARANHA;20110103 11:45;SEGUNDA-FEIRA;1;0;0;0;1;0;0;0;0;0;0;0;0;0;BOM;DIA;DEPTRAN;2811;CENTRO;3;1;2011;11;1;1;5;-30,032346;-51,216218
510891;R MARIA LUIZA PERES;;303;Logradouro;ATROPELAMENTO;303 R MARIA LUIZA PERES;20110103 11:50;SEGUNDA-FEIRA;2;0;0;0;1;0;0;0;0;0;1;0;0;0;BOM;DIA;DEPTRAN;2911;LESTE;3;1;2011;11;1;1;5;-30,07293;-51,185139
510946;AV ENG LUDOLFO BOEHL;;1725;Logradouro;COLISAO;1725 AV ENG LUDOLFO BOEHL;20110103 12:10;SEGUNDA-FEIRA;0;0;0;0;2;0;0;0;0;0;0;0;0;0;CHUVOSO;DIA;EPTC;209315;SUL;3;1;2011;12;1;0;1;-30,08164;-51,197257
510892;R MORRO ALTO;;332;Logradouro;ABALROAMENTO;332 R MORRO ALTO;20110103 12:15;SEGUNDA-FEIRA;2;0;0;0;1;0;0;0;0;0;1;0;0;0;BOM;DIA;DEPTRAN;3011;SUL;3;1;2011;12;1;1;5;-30,136772;-51,211498
510952;AV BENTO GONCALVES;;3177;Logradouro;COLISAO;3177 AV BENTO GONCALVES;20110103 12:50;SEGUNDA-FEIRA;0;0;0;0;2;0;0;0;0;0;0;0;0;0;NUBLADO;DIA;EPTC;211311;LESTE;3;1;2011;12;1;0;1;-30,063424;-51,183885
510894;R SEPE TIARAJU;;488;Logradouro;CHOQUE;488 R SEPE TIARAJU;20110103 13:00;SEGUNDA-FEIRA;2;0;0;0;0;0;0;0;0;0;1;0;0;0;BOM;DIA;DEPTRAN;3111;SUL;3;1;2011;13;1;1;5;-30,070855;-51,214418
510953;AV BAGE;;542;Logradouro;COLISAO;542 AV BAGE;20110103 13:15;SEGUNDA-FEIRA;0;0;0;0;1;0;0;0;0;0;1;0;0;0;NUBLADO;DIA;EPTC;211126;LESTE;3;1;2011;13;1;0;1;-30,039396;-51,184157
510958;AV FRANCISCO TREIN;;720;Logradouro;ABALROAMENTO;720 AV FRANCISCO TREIN;20110103 13:40;SEGUNDA-FEIRA;0;0;0;0;1;0;0;0;0;0;1;0;0;0;NUBLADO;DIA;EPTC;212271;NORTE;3;1;2011;13;1;0;1;-30,016725;-51,158963
510945;ESTR BARRO VERMELHO;;273;Logradouro;ABALROAMENTO;273 ESTR BARRO VERMELHO;20110103 13:50;SEGUNDA-FEIRA;0;0;0;0;2;0;0;0;0;0;0;0;0;0;BOM;DIA;EPTC;209247;SUL;3;1;2011;13;1;0;1;-30,16227;-51,147649
510956;AV FRANCISCO TREIN;;487;Logradouro;ABALROAMENTO;487 AV FRANCISCO TREIN;20110103 14:00;SEGUNDA-FEIRA;0;0;0;0;1;0;0;1;0;0;0;0;0;0;NUBLADO;DIA;EPTC;212272;NORTE;3;1;2011;14;1;0;1;-30,014739;-51,159281
510957;AV ASSIS BRASIL;;3190;Logradouro;COLISAO;3190 AV ASSIS BRASIL;20110103 14:15;SEGUNDA-FEIRA;0;0;0;0;2;0;0;0;0;0;0;0;0;0;BOM;DIA;EPTC;209944;NORTE;3;1;2011;14;1;0;1;-30,009479;-51,154884
510900;ESTR JOAO DE OLIVEIRA REMIAO;;4444;Logradouro;CHOQUE;4444 ESTR JOAO DE OLIVEIRA REMIAO;20110103 14:20;SEGUNDA-FEIRA;2;0;0;0;1;0;0;0;0;0;0;0;0;0;BOM;DIA;DEPTRAN;3511;LESTE;3;1;2011;14;1;1;5;-30,1044;-51,117253
512001;R LA PLATA;R BARAO DO AMAZONAS;0;Cruzamento;ABALROAMENTO;R LA PLATA & R BARAO DO AMAZONAS;20110103 15:00;SEGUNDA-FEIRA;0;0;0;0;2;0;0;0;0;0;0;0;0;0;BOM;DIA;DDT;411;LESTE;3;1;2011;15;1;0;1;-30,051629;-51,187912
510927;R SAPE;;58;Logradouro;CHOQUE;58 R SAPE;20110103 15:18;SEGUNDA-FEIRA;1;0;0;0;1;0;0;0;0;0;0;0;0;0;BOM;DIA;DEPTRAN;5411;NORTE;3;1;2011;15;1;1;5;-30,01701;-51,163523
510948;TUN NS DA CONCEICAO-ELEVADAS;;0;Logradouro;COLISAO;TUN NS DA CONCEICAO-ELEVADAS;20110103 15:21;SEGUNDA-FEIRA;0;0;0;0;1;1;0;0;0;0;0;0;0;0;NUBLADO;DIA;EPTC;205832;CENTRO;3;1;2011;15;1;0;1;-30,027534;-51,219428
510944;AV TERESOPOLIS;;3268;Logradouro;ABALROAMENTO;3268 AV TERESOPOLIS;20110103 15:30;SEGUNDA-FEIRA;0;0;0;0;0;0;0;0;0;2;0;0;0;0;NUBLADO;DIA;EPTC;207342;SUL;3;1;2011;15;1;0;1;-30,080553;-51,211379
511145;AV JOAO PESSOA;AV PRINCESA ISABEL;0;Cruzamento;CHOQUE;AV JOAO PESSOA & AV PRINCESA ISABEL;20110103 15:45;SEGUNDA-FEIRA;0;0;0;0;2;0;0;0;0;0;0;0;0;0;BOM;DIA;EPTC;208068;LESTE;3;1;2011;15;1;0;1;-30,048515;-51,209965
510904;R SENHOR DO BOM FIM;;285;Logradouro;COLISAO;285 R SENHOR DO BOM FIM;20110103 15:45;SEGUNDA-FEIRA;1;0;0;0;1;0;0;0;0;1;0;0;0;0;BOM;DIA;DEPTRAN;3911;NORTE;3;1;2011;15;1;1;5;-29,987831;-51,12136
510959;AV FARRAPOS;;1513;Logradouro;CHOQUE;1513 AV FARRAPOS;20110103 16:00;SEGUNDA-FEIRA;0;0;0;0;2;0;0;0;0;0;0;0;0;0;NUBLADO;DIA;EPTC;209924;NORTE;3;1;2011;16;1;0;1;-30,016933;-51,20879
510913;AV MARTIM FELIX BERTA;;1860;Logradouro;QUEDA;1860 AV MARTIM FELIX BERTA;20110103 16:10;SEGUNDA-FEIRA;2;0;0;0;0;0;0;1;0;0;0;0;0;0;BOM;DIA;DEPTRAN;3811;LESTE;3;1;2011;16;1;1;5;-30,029839;-51,10652
510943;AV VICENTE MONTEGGIA;AV NONOAI;0;Cruzamento;COLISAO;AV VICENTE MONTEGGIA & AV NONOAI;20110103 16:30;SEGUNDA-FEIRA;0;0;0;0;2;0;0;0;0;0;0;0;0;0;BOM;DIA;EPTC;209233;SUL;3;1;2011;16;1;0;1;-30,094284;-51,225668
510954;AV PROTASIO ALVES;AV CARLOS GOMES;0;Cruzamento;ABALROAMENTO;AV PROTASIO ALVES & AV CARLOS GOMES;20110103 16:50;SEGUNDA-FEIRA;0;0;0;0;1;0;0;0;0;0;1;0;0;0;NUBLADO;DIA;EPTC;211131;LESTE;3;1;2011;16;1;0;1;-30,037662;-51,174402
510942;AV CEL MARCOS;TRAV PEDRA REDONDA;0;Cruzamento;EVENTUAL;AV CEL MARCOS & TRAV PEDRA REDONDA;20110103 17:45;SEGUNDA-FEIRA;0;0;0;0;1;0;0;1;0;0;0;0;0;0;BOM;DIA;EPTC;209359;SUL;3;1;2011;17;1;0;1;-30,126351;-51,242401
510941;AV EDVALDO PEREIRA PAIVA;AV PADRE CACIQUE;0;Cruzamento;ABALROAMENTO;AV EDVALDO PEREIRA PAIVA & AV PADRE CACIQUE;20110103 18:00;SEGUNDA-FEIRA;0;0;0;0;1;0;0;0;0;0;1;0;0;0;BOM;NOITE;EPTC;209412;SUL;3;1;2011;18;1;0;1;-30,075127;-51,243441
510960;AV SERTORIO;;3347;Logradouro;CHOQUE;3347 AV SERTORIO;20110103 19:10;SEGUNDA-FEIRA;0;0;0;0;4;0;0;0;0;0;0;0;0;0;BOM;NOITE;EPTC;212436;NORTE;3;1;2011;19;1;0;1;-30,002294;-51,171611
510905;AV WENCESLAU ESCOBAR;;1716;Logradouro;ABALROAMENTO;1716 AV WENCESLAU ESCOBAR;20110103 19:15;SEGUNDA-FEIRA;1;0;0;0;1;0;0;0;0;0;1;0;0;0;BOM;NOITE;DEPTRAN;4011;SUL;3;1;2011;19;1;1;5;-30,102992;-51,25265
510906;R CARLOS VON KOSERITZ;;304;Logradouro;CHOQUE;304 R CARLOS VON KOSERITZ;20110103 21:00;SEGUNDA-FEIRA;0;0;0;0;2;0;0;0;0;0;0;0;0;0;BOM;NOITE;DEPTRAN;4111;NORTE;3;1;2011;21;1;0;1;-30,009339;-51,190439
510909;AV NONOAI;;260;Logradouro;CHOQUE;260 AV NONOAI;20110104 01:00;TERCA-FEIRA;1;0;0;0;1;0;0;0;0;0;0;0;0;0;BOM;NOITE;DEPTRAN;4311;SUL;4;1;2011;1;1;1;5;-30,08582;-51,215811
510910;AV DR CARLOS BARBOSA;;1120;Logradouro;QUEDA;1120 AV DR CARLOS BARBOSA;20110104 05:10;TERCA-FEIRA;1;0;0;0;0;0;0;0;0;0;1;0;0;0;BOM;NOITE;DEPTRAN;4611;SUL;4;1;2011;5;1;1;5;-30,064494;-51,21232
510926;AV PROTASIO ALVES;R PROF CRISTIANO FISCHER;0;Cruzamento;ABALROAMENTO;AV PROTASIO ALVES & R PROF CRISTIANO FISCHER;20110104 06:40;TERCA-FEIRA;1;0;0;0;1;0;0;0;0;0;1;0;0;0;BOM;DIA;DEPTRAN;5111;LESTE;4;1;2011;6;1;1;5;-30,038831;-51,171646
511082;AV SAO PEDRO;AV PERNAMBUCO;0;Cruzamento;COLISAO;AV SAO PEDRO & AV PERNAMBUCO;20110104 07:15;TERCA-FEIRA;0;0;0;0;1;0;0;0;1;0;0;0;0;0;NUBLADO;DIA;EPTC;207857;NORTE;4;1;2011;7;1;0;1;-30,009902;-51,201422
511083;R AZEVEDO SODRE;;130;Logradouro;ABALROAMENTO;130 R AZEVEDO SODRE;20110104 07:30;TERCA-FEIRA;0;0;0;0;2;0;0;0;0;0;0;0;0;0;NUBLADO;DIA;EPTC;210840;NORTE;4;1;2011;7;1;0;1;-30,017607;-51,170763
511078;R SARMENTO LEITE;TUN NS DA CONCEICAO-AC RUA SARMENTO LEITE;0;Cruzamento;CHOQUE;R SARMENTO LEITE & LE TUNEL DA CONCEICAO-ACESSO SARM LEITE;20110104 07:40;TERCA-FEIRA;0;0;0;0;2;0;0;0;0;0;0;0;0;0;NUBLADO;DIA;EPTC;205895;CENTRO;4;1;2011;7;1;0;1;-30,030656;-51,219973
511084;R SAO NICOLAU;R PIAUI;0;Cruzamento;ABALROAMENTO;R SAO NICOLAU & R PIAUI;20110104 08:21;TERCA-FEIRA;0;0;0;0;2;0;0;0;0;0;0;0;0;0;NUBLADO;DIA;EPTC;207286;NORTE;4;1;2011;8;1;0;1;-30,005027;-51,175202
511107;AV BENTO GONCALVES;;1414;Logradouro;COLISAO;1414 AV BENTO GONCALVES;20110104 09:00;TERCA-FEIRA;0;0;0;0;2;0;0;0;0;0;0;0;0;0;NUBLADO;DIA;EPTC;210586;LESTE;4;1;2011;9;1;0;1;-30,054266;-51,199183
511072;R DEMETRIO RIBEIRO;;152;Logradouro;ABALROAMENTO;152 R DEMETRIO RIBEIRO;20110104 09:30;TERCA-FEIRA;0;0;0;0;2;0;0;0;0;0;0;0;0;0;NUBLADO;DIA;EPTC;205923;CENTRO;4;1;2011;9;1;0;1;-30,034659;-51,237987
511109;AV PROTASIO ALVES;;6865;Logradouro;COLISAO;6865 AV PROTASIO ALVES;20110104 10:00;TERCA-FEIRA;0;0;0;0;2;0;0;0;0;0;0;0;0;0;CHUVOSO;DIA;EPTC;211476;LESTE;4;1;2011;10;1;0;1;-30,041627;-51,146162
511118;AV JOAO PESSOA;AV PRINCESA ISABEL;0;Cruzamento;ABALROAMENTO;AV JOAO PESSOA & AV PRINCESA ISABEL;20110104 10:05;TERCA-FEIRA;0;0;0;0;1;0;1;0;0;0;0;0;0;0;NUBLADO;DIA;EPTC;211127;LESTE;4;1;2011;10;1;0;1;-30,048515;-51,209965
511120;AV JUCA BATISTA;;2040;Logradouro;ABALROAMENTO;2040 AV JUCA BATISTA;20110104 10:10;TERCA-FEIRA;0;0;0;0;1;0;0;0;0;1;0;0;0;0;BOM;DIA;EPTC;209231;SUL;4;1;2011;10;1;0;1;-30,146056;-51,209465
511085;AV BRASIL;;1517;Logradouro;ABALROAMENTO;1517 AV BRASIL;20110104 10:30;TERCA-FEIRA;0;0;0;0;1;0;0;0;0;0;1;0;0;0;NUBLADO;DIA;EPTC;212042;NORTE;4;1;2011;10;1;0;1;-30,007047;-51,192212
511075;AV CRISTOVAO COLOMBO;R DR TIMOTEO;0;Cruzamento;ABALROAMENTO;AV CRISTOVAO COLOMBO & R DR TIMOTEO;20110104 10:45;TERCA-FEIRA;0;0;0;0;2;0;0;0;0;0;0;0;0;0;NUBLADO;DIA;EPTC;207846;NORTE;4;1;2011;10;1;0;1;-30,017191;-51,200177
511122;R SAO FRANCISCO DE ASSIS;;354;Logradouro;CHOQUE;354 R SAO FRANCISCO DE ASSIS;20110104 11:00;TERCA-FEIRA;0;0;0;0;2;0;0;0;0;1;0;0;0;0;NUBLADO;DIA;EPTC;207343;SUL;4;1;2011;11;1;0;1;-30,058657;-51,203288
