"ID";"LOG1";"LOG2";"PREDIAL1";"LOCAL";"TIPO_ACID";"LOCAL_VIA";"QUEDA_ARR";"DATA_HORA";"DATA";"DIA_SEM";"HORA";"FERIDOS";"FERIDOS_GR";"MORTES";"MORTE_POST";"FATAIS";"AUTO";"TAXI";"LOTACAO";"ONIBUS_URB";"ONIBUS_MET";"ONIBUS_INT";"CAMINHAO";"MOTO";"CARROCA";"BICICLETA";"OUTRO";"TEMPO";"NOITE_DIA";"FONTE";"BOLETIM";"REGIAO";"DIA";"MES";"ANO";"FX_HORA";"CONT_ACID";"CONT_VIT";"UPS";"CONSORCIO";"CORREDOR";"LONGITUDE";"LATITUDE"
601166;"LG VESPASIANO JULIO VEPPO";;0;"Logradouro";"COLISAO";"LG VESPASIANO JULIO VEPPO";0;"2015-01-06T10:30:00";"20150106";"TERCA-FEIRA";"10:30";0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;"BOM";"DIA";"EPTC";"272643";"CENTRO";6;1;2015;10;1;0;1;;0;"-51.218406";"-30.022473"
601972;"PCA RUI BARBOSA";;0;"Logradouro";"COLISAO";"PCA RUI BARBOSA";0;"2015-01-26T08:45:00";"20150126";"SEGUNDA-FEIRA";"08:45";0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;"BOM";"DIA";"EPTC";"281969";"CENTRO";26;1;2015;8;1;0;1;;0;"-51.224661";"-30.025541"
608036;"LG VESPASIANO JULIO VEPPO";;0;"Logradouro";"COLISAO";"LG VESPASIANO JULIO VEPPO";0;"2015-02-09T17:30:00";"20150209";"SEGUNDA-FEIRA";"17:30";0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;"BOM";"DIA";"DDT";"0101149315";"CENTRO";9;2;2015;17;1;0;1;;0;"-51.218406";"-30.022473"
603032;"PCA RUI BARBOSA";;0;"Logradouro";"ABALROAMENTO";"PCA RUI BARBOSA";0;"2015-02-25T12:00:00";"20150225";"QUARTA-FEIRA";"12:00";0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;"BOM";"DIA";"EPTC";"276629";"CENTRO";25;2;2015;12;1;0;1;;0;"-51.224661";"-30.025541"
625358;"AV BENTO GONCALVES";;1520;"Logradouro";"ABALROAMENTO";"1520 AV BENTO GONCALVES";0;"2015-03-09T14:00:00";"20150309";"SEGUNDA-FEIRA";"14:00";1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;"BOM";"DIA";"DEPTRAN";"188916";"LESTE";9;3;2015;14;1;1;5;;0;"-51.198447";"-30.054865"
618811;"LG VESPASIANO JULIO VEPPO";;0;"Logradouro";"ABALROAMENTO";"LG VESPASIANO JULIO VEPPO";0;"2015-03-12T15:30:00";"20150312";"QUINTA-FEIRA";"15:30";0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;"BOM";"DIA";"DDT";"317460915";"CENTRO";12;3;2015;15;1;0;1;;0;"-51.218406";"-30.022473"
625240;"AV FARRAPOS";"R PROF SARMENTO BARATA";0;"Cruzamento";"CHOQUE";"AV FARRAPOS & R PROF SARMENTO BARATA";0;"2015-03-20T05:00:00";"20150320";"SEXTA-FEIRA";"05:00";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;"NUBLADO";"NOITE";"EPTC";"294009";"NORTE";20;3;2015;5;1;0;1;;0;"-51.193748";"-29.996491"
618449;"LG VESPASIANO JULIO VEPPO";;0;"Logradouro";"ABALROAMENTO";"LG VESPASIANO JULIO VEPPO";0;"2015-03-29T11:30:00";"20150329";"DOMINGO";"11:30";0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;"BOM";"DIA";"DDT";"01011563915";"CENTRO";29;3;2015;11;1;0;1;;0;"-51.218406";"-30.022473"
625739;"AV PROF OSCAR PEREIRA";;3450;"Logradouro";"ABALROAMENTO";"3450 AV PROF OSCAR PEREIRA";0;"2015-04-05T17:30:00";"20150405";"DOMINGO";"17:30";1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;"BOM";"DIA";"DEPTRAN";"211416";"SUL";5;4;2015;17;1;1;5;;0;"-51.197833";"-30.078603"
627494;"AV PROF OSCAR PEREIRA";;400;"Logradouro";"ATROPELAMENTO";"400 AV PROF OSCAR PEREIRA";0;"2015-04-26T19:15:00";"20150426";"DOMINGO";"19:15";1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;"BOM";"NOITE";"DEPTRAN";"321416";"SUL";26;4;2015;19;1;1;5;;0;"-51.210828";"-30.054305"
626716;"AV LOUREIRO DA SILVA";;1560;"Logradouro";"ATROPELAMENTO";"1560 AV LOUREIRO DA SILVA";0;"2015-04-30T18:00:00";"20150430";"QUINTA-FEIRA";"18:00";1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;"BOM";"NOITE";"DEPTRAN";"276816";"CENTRO";30;4;2015;18;1;1;5;;0;"-51.226213";"-30.036578"
607209;"LG VESPASIANO JULIO VEPPO";;0;"Logradouro";"ABALROAMENTO";"LG VESPASIANO JULIO VEPPO";0;"2015-05-17T15:00:00";"20150517";"DOMINGO";"15:00";0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;"BOM";"DIA";"DDT";"0104403915";"CENTRO";17;5;2015;15;1;0;1;;0;"-51.218406";"-30.022473"
607871;"LG VESPASIANO JULIO VEPPO";;0;"Logradouro";"COLISAO";"LG VESPASIANO JULIO VEPPO";0;"2015-05-19T12:10:00";"20150519";"TERCA-FEIRA";"12:10";0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;"BOM";"DIA";"EPTC";"276356";"CENTRO";19;5;2015;12;1;0;1;;0;"-51.218406";"-30.022473"
610255;"LG VESPASIANO JULIO VEPPO";;0;"Logradouro";"ABALROAMENTO";"LG VESPASIANO JULIO VEPPO";0;"2015-06-19T16:45:00";"20150619";"SEXTA-FEIRA";"16:45";0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;"BOM";"DIA";"EPTC";"276101";"CENTRO";19;6;2015;16;1;0;1;;0;"-51.218406";"-30.022473"
610703;"PCA DOM FELICIANO";;0;"Logradouro";"ABALROAMENTO";"PCA DOM FELICIANO";0;"2015-06-23T14:55:00";"20150623";"TERCA-FEIRA";"14:55";0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;"BOM";"DIA";"EPTC";"268989";"CENTRO";23;6;2015;14;1;0;1;"CONORTE";0;"-51.222703";"-30.028749"
612170;"PCA DOM FELICIANO";;0;"Logradouro";"ABALROAMENTO";"PCA DOM FELICIANO";0;"2015-07-21T17:00:00";"20150721";"TERCA-FEIRA";"17:00";1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;"BOM";"DIA";"DEPTRAN";"520415";"CENTRO";21;7;2015;17;1;1;5;;0;"-51.222703";"-30.028749"
623921;"R CARLOS ESTEVAO";;45;"Logradouro";"ATROPELAMENTO";"45 R CARLOS ESTEVAO";0;"2015-08-04T20:37:00";"20150804";"TERCA-FEIRA";"20:37";1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;"BOM";"NOITE";"DEPTRAN";"100816";"NORTE";4;8;2015;20;1;1;5;;0;"-51.108085";"-30.016555"
614096;"LG VESPASIANO JULIO VEPPO";;0;"Logradouro";"CHOQUE";"LG VESPASIANO JULIO VEPPO";0;"2015-08-07T10:00:00";"20150807";"SEXTA-FEIRA";"10:00";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;"CHUVOSO";"DIA";"DDT";"0107697915";"CENTRO";7;8;2015;10;1;0;1;;0;"-51.218406";"-30.022473"
614406;"LG VESPASIANO JULIO VEPPO";;0;"Logradouro";"ABALROAMENTO";"LG VESPASIANO JULIO VEPPO";0;"2015-08-09T23:30:00";"20150809";"DOMINGO";"23:30";1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;"BOM";"NOITE";"DEPTRAN";"596015";"CENTRO";9;8;2015;23;1;1;5;;0;"-51.218406";"-30.022473"
615673;"LG JORNALISTA GLENIO PERES";;0;"Logradouro";"ABALROAMENTO";"LG JORNALISTA GLENIO PERES";0;"2015-08-10T08:00:00";"20150810";"SEGUNDA-FEIRA";"08:00";0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;"BOM";"DIA";"EPTC";"289253";"CENTRO";10;8;2015;8;1;0;1;;0;"-51.227616";"-30.027171"
614159;"PCA REVOLUCAO FARROUPILHA";;0;"Logradouro";"CHOQUE";"PCA REVOLUCAO FARROUPILHA";0;"2015-08-17T08:59:00";"20150817";"SEGUNDA-FEIRA";"08:59";0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;"BOM";"DIA";"EPTC";"282292";"CENTRO";17;8;2015;8;1;0;1;;0;"-51.227537";"-30.025684"
614386;"PCA MARECHAL DEODORO";;0;"Logradouro";"CHOQUE";"PCA MARECHAL DEODORO";0;"2015-08-18T14:40:00";"20150818";"TERCA-FEIRA";"14:40";0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;"NUBLADO";"DIA";"EPTC";"289298";"CENTRO";18;8;2015;14;1;0;1;;0;"-51.229579";"-30.032086"
624654;"ESTR JOAO ANTONIO SILVEIRA";;2830;"Logradouro";"ATROPELAMENTO";"2830 ESTR JOAO ANTONIO SILVEIRA";0;"2015-09-07T21:00:00";"20150907";"SEGUNDA-FEIRA";"21:00";1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;"BOM";"NOITE";"DEPTRAN";"143616";"SUL";7;9;2015;21;1;1;5;;0;"-51.132665";"-30.149272"
625667;"AV IPIRANGA";;6681;"Logradouro";"QUEDA";"6681 AV IPIRANGA";0;"2015-09-14T17:35:00";"20150914";"SEGUNDA-FEIRA";"17:35";1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;"BOM";"DIA";"DEPTRAN";"207316";"LESTE";14;9;2015;17;1;1;5;"CARRIS";0;"-51.16949";"-30.055128"
616656;"PCA REVOLUCAO FARROUPILHA";;0;"Logradouro";"ABALROAMENTO";"PCA REVOLUCAO FARROUPILHA";0;"2015-09-24T10:38:00";"20150924";"QUINTA-FEIRA";"10:38";0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;"CHUVOSO";"DIA";"EPTC";"288098";"CENTRO";24;9;2015;10;1;0;1;;0;"-51.227537";"-30.025684"
625050;"R ARNALDO ANTONIO PORTALUPPI";;128;"Logradouro";"ATROPELAMENTO";"128 R ARNALDO ANTONIO PORTALUPPI";0;"2015-10-24T12:00:00";"20151024";"SABADO";"12:00";1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;"BOM";"DIA";"DEPTRAN";"166416";"LESTE";24;10;2015;12;1;1;5;;0;"-51.163273";"-30.048389"
627453;"AV EDGAR PIRES DE CASTRO";"ESTR COSTA GAMA";0;"Cruzamento";"QUEDA";"AV EDGAR PIRES DE CASTRO & ESTR COSTA GAMA";0;"2015-10-26T18:00:00";"20151026";"SEGUNDA-FEIRA";"18:00";1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;"BOM";"NOITE";"DEPTRAN";"318016";"SUL";26;10;2015;18;1;1;5;;0;"-51.161381";"-30.157328"
626959;"AV PINHEIRO BORDA";"AV PADRE CACIQUE";0;"Cruzamento";"CHOQUE";"AV PINHEIRO BORDA & AV PADRE CACIQUE";0;"2015-11-01T14:59:00";"20151101";"DOMINGO";"14:59";1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;"BOM";"DIA";"DEPTRAN";"288016";"SUL";1;11;2015;14;1;1;5;;0;"-51.241392";"-30.073309"
627454;"AV DA CAVALHADA";;3590;"Logradouro";"CHOQUE";"3590 AV DA CAVALHADA";0;"2015-11-01T05:00:00";"20151101";"DOMINGO";"05:00";1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;"BOM";"NOITE";"DEPTRAN";"319616";"SUL";1;11;2015;5;1;1;5;;0;"-51.227008";"-30.108157"
618918;"PCA REVOLUCAO FARROUPILHA";;0;"Logradouro";"COLISAO";"PCA REVOLUCAO FARROUPILHA";0;"2015-11-04T14:45:00";"20151104";"QUARTA-FEIRA";"14:45";0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;"NUBLADO";"DIA";"EPTC";"270198";"CENTRO";4;11;2015;14;1;0;1;;0;"-51.227537";"-30.025684"
625844;"R GREGORIO PEREZ";;391;"Logradouro";"QUEDA";"391 R GREGORIO PEREZ";0;"2015-11-09T14:00:00";"20151109";"SEGUNDA-FEIRA";"14:00";1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;"BOM";"DIA";"DEPTRAN";"216016";"SUL";9;11;2015;14;1;1;5;;0;"-51.225748";"-30.105906"
625254;"AV JOAO WALLIG";;1800;"Logradouro";"QUEDA";"1800 AV JOAO WALLIG";0;"2015-11-12T03:50:00";"20151112";"QUINTA-FEIRA";"03:50";1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;"BOM";"NOITE";"DEPTRAN";"180016";"NORTE";12;11;2015;3;1;1;5;;0;"-51.163292";"-30.02528"
620641;"PCA ARGENTINA";;0;"Logradouro";"COLISAO";"PCA ARGENTINA";0;"2015-11-26T18:30:00";"20151126";"QUINTA-FEIRA";"18:30";0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;"CHUVOSO";"NOITE";"DDT";"01012903815";"CENTRO";26;11;2015;18;1;0;1;;0;"-51.22267";"-30.031365"
625557;"R ERECHIM";"AV QUARAI";0;"Cruzamento";"COLISAO";"R ERECHIM & AV QUARAI";0;"2015-12-01T23:00:00";"20151201";"TERCA-FEIRA";"23:00";1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;"BOM";"NOITE";"DEPTRAN";"197416";"SUL";1;12;2015;23;1;1;5;;0;"-51.218925";"-30.085851"
621232;"PCA REVOLUCAO FARROUPILHA";;0;"Logradouro";"CHOQUE";"PCA REVOLUCAO FARROUPILHA";0;"2015-12-02T09:30:00";"20151202";"QUARTA-FEIRA";"09:30";0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;"CHUVOSO";"DIA";"EPTC";"291005";"CENTRO";2;12;2015;9;1;0;1;;0;"-51.227537";"-30.025684"
621731;"PCA MONTEVIDEO";;0;"Logradouro";"CHOQUE";"PCA MONTEVIDEO";0;"2015-12-12T02:30:00";"20151212";"SABADO";"02:30";0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;"BOM";"NOITE";"DEPTRAN";"887815";"CENTRO";12;12;2015;2;1;0;1;;0;"-51.228374";"-30.027682"
624608;"AV BENTO GONCALVES";"AV ANTONIO CARVALHO";0;"Cruzamento";"QUEDA";"AV BENTO GONCALVES & AV ANTONIO CARVALHO";0;"2015-12-14T11:45:00";"20151214";"SEGUNDA-FEIRA";"11:45";1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;"BOM";"DIA";"DEPTRAN";"107316";"LESTE";14;12;2015;11;1;1;5;"UNIBUS";0;"-51.151482";"-30.064642"
626633;"AV NONOAI";;315;"Logradouro";"ATROPELAMENTO";"315 AV NONOAI";0;"2015-12-23T19:15:00";"20151223";"QUARTA-FEIRA";"19:15";1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;"BOM";"NOITE";"DEPTRAN";"267516";"SUL";23;12;2015;19;1;1;5;;0;"-51.216197";"-30.086263"
622352;"PCA REVOLUCAO FARROUPILHA";;0;"Logradouro";"COLISAO";"PCA REVOLUCAO FARROUPILHA";0;"2015-12-30T09:35:00";"20151230";"QUARTA-FEIRA";"09:35";0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;"BOM";"DIA";"EPTC";"292103";"CENTRO";30;12;2015;9;1;0;1;;0;"-51.227537";"-30.025684"
620420;"AV ORLEAES";;198;"Logradouro";"ABALROAMENTO";"198 AV ORLEAES";0;"2015-11-26T07:10:00";"20151126";"QUINTA-FEIRA";"07:10";1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;"NUBLADO";"DIA";"DEPTRAN";"825815";"SUL";26;11;2015;7;1;1;5;;0;"-51.225632";"-30.158693"
622146;"AV ORLEAES";;220;"Logradouro";"QUEDA";"220 AV ORLEAES";0;"2015-12-22T12:30:00";"20151222";"TERCA-FEIRA";"12:30";1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;"BOM";"DIA";"DEPTRAN";"910915";"SUL";22;12;2015;12;1;1;5;;0;"-51.22558";"-30.158827"
619119;"AV GUAIBA";;13270;"Logradouro";"QUEDA";"13270 AV GUAIBA";0;"2015-11-03T08:00:00";"20151103";"TERCA-FEIRA";"08:00";1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;"BOM";"DIA";"DEPTRAN";"785315";"SUL";3;11;2015;8;1;1;5;;0;"-51.225448";"-30.15512"
617245;"AV GUARUJA";;10;"Logradouro";"COLISAO";"10 AV GUARUJA";0;"2015-09-18T12:15:00";"20150918";"SEXTA-FEIRA";"12:15";0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;"CHUVOSO";"DIA";"DDT";"01010041215";"NORTE";18;9;2015;12;1;0;1;;0;"-51.224742";"-30.153693"
609089;"AV ORLEAES";;595;"Logradouro";"ATROPELAMENTO";"595 AV ORLEAES";0;"2015-06-09T12:30:00";"20150609";"TERCA-FEIRA";"12:30";1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;"BOM";"DIA";"DEPTRAN";"409815";"SUL";9;6;2015;12;1;1;5;;0;"-51.223901";"-30.161989"
618545;"R AGENOR MENDES OURIQUES";"AV DA SERRARIA";0;"Cruzamento";"COLISAO";"R AGENOR MENDES OURIQUES & AV DA SERRARIA";0;"2015-10-21T12:15:00";"20151021";"QUARTA-FEIRA";"12:15";1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;"BOM";"DIA";"DEPTRAN";"758215";"SUL";21;10;2015;12;1;1;5;;0;"-51.219802";"-30.161312"
601447;"R AGENOR MENDES OURIQUES";;5;"Logradouro";"ABALROAMENTO";"5 R AGENOR MENDES OURIQUES";0;"2015-01-12T14:05:00";"20150112";"SEGUNDA-FEIRA";"14:05";0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;"BOM";"DIA";"EPTC";"274232";"SUL";12;1;2015;14;1;0;1;;0;"-51.219661";"-30.161286"
609974;"AV DA SERRARIA";;2222;"Logradouro";"ATROPELAMENTO";"2222 AV DA SERRARIA";0;"2015-06-19T06:50:00";"20150619";"SEXTA-FEIRA";"06:50";1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;"BOM";"DIA";"DEPTRAN";"436915";"SUL";19;6;2015;6;1;1;5;;0;"-51.21936";"-30.161562"
602936;"AV DA SERRARIA";;1810;"Logradouro";"ABALROAMENTO";"1810 AV DA SERRARIA";0;"2015-02-19T10:30:00";"20150219";"QUINTA-FEIRA";"10:30";0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;"BOM";"DIA";"EPTC";"284102";"SUL";19;2;2015;10;1;0;1;;0;"-51.220205";"-30.158924"
621893;"R AGENOR MENDES OURIQUES";;100;"Logradouro";"ABALROAMENTO";"100 R AGENOR MENDES OURIQUES";0;"2015-12-09T12:30:00";"20151209";"QUARTA-FEIRA";"12:30";1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;"BOM";"DIA";"DEPTRAN";"897515";"SUL";9;12;2015;12;1;1;5;;0;"-51.218721";"-30.160895"
616153;"AV DA SERRARIA";;1617;"Logradouro";"ABALROAMENTO";"1617 AV DA SERRARIA";0;"2015-09-21T17:50:00";"20150921";"SEGUNDA-FEIRA";"17:50";2;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;"BOM";"DIA";"DEPTRAN";"657315";"SUL";21;9;2015;17;1;1;5;;0;"-51.219297";"-30.156744"
612032;"R HEITOR KRAMER";;8;"Logradouro";"COLISAO";"8 R HEITOR KRAMER";0;"2015-07-18T17:35:00";"20150718";"SABADO";"17:35";0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;"BOM";"DIA";"DDT";"0106544315";"SUL";18;7;2015;17;1;0;1;;0;"-51.219038";"-30.156057"
602496;"AV DA SERRARIA";;1557;"Logradouro";"ABALROAMENTO";"1557 AV DA SERRARIA";0;"2015-02-07T10:00:00";"20150207";"SABADO";"10:00";0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;"BOM";"DIA";"EPTC";"284140";"SUL";7;2;2015;10;1;0;1;;0;"-51.219165";"-30.156003"
602270;"AV GUARUJA";;220;"Logradouro";"EVENTUAL";"220 AV GUARUJA";0;"2015-02-03T16:00:00";"20150203";"TERCA-FEIRA";"16:00";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;"BOM";"DIA";"EPTC";"284133";"SUL";3;2;2015;16;1;0;1;;0;"-51.222027";"-30.154401"
618822;"AV GUARUJA";;190;"Logradouro";"ABALROAMENTO";"190 AV GUARUJA";0;"2015-03-12T18:00:00";"20150312";"QUINTA-FEIRA";"18:00";0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;"BOM";"NOITE";"DDT";"0102247415";"SUL";12;3;2015;18;1;0;1;;0;"-51.22236";"-30.154216"
614298;"AV GUARUJA";;387;"Logradouro";"ABALROAMENTO";"387 AV GUARUJA";0;"2015-08-15T16:30:00";"20150815";"SABADO";"16:30";0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;"BOM";"DIA";"DDT";"0107888215";"SUL";15;8;2015;16;1;0;1;;0;"-51.220316";"-30.154277"
608946;"AV GUARUJA";;399;"Logradouro";"ABALROAMENTO";"399 AV GUARUJA";0;"2015-06-07T17:50:00";"20150607";"DOMINGO";"17:50";0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;"BOM";"DIA";"DDT";"0105050815";"SUL";7;6;2015;17;1;0;1;;0;"-51.220156";"-30.154178"
608864;"AV DA SERRARIA";;1365;"Logradouro";"QUEDA";"1365 AV DA SERRARIA";0;"2015-06-06T09:00:00";"20150606";"SABADO";"09:00";1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;"BOM";"DIA";"DEPTRAN";"401215";"SUL";6;6;2015;9;1;1;5;;0;"-51.219842";"-30.15431"
605116;"AV DA SERRARIA";;1087;"Logradouro";"CHOQUE";"1087 AV DA SERRARIA";0;"2015-04-09T11:25:00";"20150409";"QUINTA-FEIRA";"11:25";0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;"BOM";"DIA";"EPTC";"283689";"SUL";9;4;2015;11;1;0;1;;0;"-51.219609";"-30.151873"
607484;"R VICTOR ISSLER";;53;"Logradouro";"CHOQUE";"53 R VICTOR ISSLER";0;"2015-02-07T11:00:00";"20150207";"SABADO";"11:00";0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;"BOM";"DIA";"DDT";"0101053815";"SUL";7;2;2015;11;1;0;1;;0;"-51.218687";"-30.151715"
615549;"AV DA SERRARIA";;1020;"Logradouro";"ABALROAMENTO";"1020 AV DA SERRARIA";0;"2015-09-03T16:40:00";"20150903";"QUINTA-FEIRA";"16:40";0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;"BOM";"DIA";"DDT";"0108721515";"SUL";3;9;2015;16;1;0;1;;0;"-51.219236";"-30.151458"
603558;"AV DA SERRARIA";;974;"Logradouro";"COLISAO";"974 AV DA SERRARIA";0;"2015-03-09T11:20:00";"20150309";"SEGUNDA-FEIRA";"11:20";0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;"BOM";"DIA";"EPTC";"284009";"SUL";9;3;2015;11;1;0;1;;0;"-51.219021";"-30.151186"
619991;"R DOS COQUEIROS";;35;"Logradouro";"COLISAO";"35 R DOS COQUEIROS";0;"2015-11-19T07:20:00";"20151119";"QUINTA-FEIRA";"07:20";0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;"BOM";"DIA";"DDT";"01012516315";"NORTE";19;11;2015;7;1;0;1;;0;"-51.21851";"-30.14846"
614549;"AV DA SERRARIA";;797;"Logradouro";"QUEDA";"797 AV DA SERRARIA";0;"2015-08-21T18:30:00";"20150821";"SEXTA-FEIRA";"18:30";1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;"BOM";"NOITE";"DEPTRAN";"597015";"SUL";21;8;2015;18;1;1;5;"STS";0;"-51.217908";"-30.149699"
602804;"AV DA SERRARIA";;795;"Logradouro";"ABALROAMENTO";"795 AV DA SERRARIA";0;"2015-02-18T16:00:00";"20150218";"QUARTA-FEIRA";"16:00";1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;"BOM";"DIA";"DEPTRAN";"106215";"NORTE";18;2;2015;16;1;1;5;;0;"-51.217892";"-30.149678"
619476;"R PROF HENRIQUE DESJARDINS";"AV DA SERRARIA";0;"Cruzamento";"COLISAO";"R PROF HENRIQUE DESJARDINS & AV DA SERRARIA";0;"2015-03-14T17:00:00";"20150314";"SABADO";"17:00";0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;"BOM";"DIA";"DDT";"3162689";"SUL";14;3;2015;17;1;0;1;;0;"-51.217709";"-30.149482"
601186;"AV DA SERRARIA";;761;"Logradouro";"ATROPELAMENTO";"761 AV DA SERRARIA";0;"2015-01-08T15:00:00";"20150108";"QUINTA-FEIRA";"15:00";1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;"CHUVOSO";"DIA";"DEPTRAN";"015015";"SUL";8;1;2015;15;1;1;5;;0;"-51.217686";"-30.149397"
610280;"AV DA SERRARIA";;761;"Logradouro";"ABALROAMENTO";"761 AV DA SERRARIA";0;"2015-06-19T08:30:00";"20150619";"SEXTA-FEIRA";"08:30";0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;"BOM";"DIA";"EPTC";"285838";"SUL";19;6;2015;8;1;0;1;;0;"-51.217686";"-30.149397"
608419;"AV DA SERRARIA";;609;"Logradouro";"CHOQUE";"609 AV DA SERRARIA";0;"2015-02-12T08:30:00";"20150212";"QUINTA-FEIRA";"08:30";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;"BOM";"DIA";"DDT";"306118815";"SUL";12;2;2015;8;1;0;1;;0;"-51.217162";"-30.14865"
608957;"R DOS CARIJOS";;330;"Logradouro";"ABALROAMENTO";"330 R DOS CARIJOS";0;"2015-06-06T18:00:00";"20150606";"SABADO";"18:00";1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;"BOM";"NOITE";"DEPTRAN";"407115";"SUL";6;6;2015;18;1;1;5;;0;"-51.217978";"-30.148266"
618198;"AV DA SERRARIA";;580;"Logradouro";"ABALROAMENTO";"580 AV DA SERRARIA";0;"2015-10-17T10:50:00";"20151017";"SABADO";"10:50";0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;"NUBLADO";"DIA";"EPTC";"289753";"SUL";17;10;2015;10;1;0;1;;0;"-51.216911";"-30.148398"
611494;"R CIRINO PRUNES";"AV DA SERRARIA";0;"Cruzamento";"ATROPELAMENTO";"R CIRINO PRUNES & AV DA SERRARIA";0;"2015-07-08T21:15:00";"20150708";"QUARTA-FEIRA";"21:15";1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;"BOM";"NOITE";"DEPTRAN";"496215";"SUL";8;7;2015;21;1;1;5;;0;"-51.21642";"-30.147639"
613679;"R CIRINO PRUNES";"AV DA SERRARIA";0;"Cruzamento";"COLISAO";"R CIRINO PRUNES & AV DA SERRARIA";0;"2015-08-12T19:30:00";"20150812";"QUARTA-FEIRA";"19:30";1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;"BOM";"NOITE";"DEPTRAN";"573615";"SUL";12;8;2015;19;1;1;5;;0;"-51.21642";"-30.147639"
