LOCAL,TIPO_ACID,AUTO,TAXI,LOTACAO,ONIBUS_URB,ONIBUS_MET,ONIBUS_INT,CAMINHAO,MOTO,CARROCA,BICICLETA,HORA,DIA_SEM,TEMPO,REGIAO,HORA.1,ACID_GRAVE
Logradouro,CHOQUE,1,0,0,1,0,0,0,0,0,0,MANHA,TERCA-FEIRA,BOM,CENTRO,MANHA,NAO
Logradouro,QUEDA,0,0,0,1,0,0,0,0,0,0,TARDE,TERCA-FEIRA,BOM,SUL,TARDE,NAO
Cruzamento,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,MANHA,TERCA-FEIRA,BOM,CENTRO,MANHA,NAO
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,TARDE,TERCA-FEIRA,BOM,CENTRO,TARDE,NAO
Logradouro,ABALROAMENTO,3,0,0,0,0,0,0,0,0,0,MANHA,TERCA-FEIRA,BOM,CENTRO,MANHA,NAO
Logradouro,ABALROAMENTO,1,1,0,0,0,0,0,0,0,0,MADRUGADA,TERCA-FEIRA,BOM,CENTRO,MADRUGADA,NAO
Cruzamento,COLISAO,2,0,0,0,0,0,0,0,0,0,TARDE,TERCA-FEIRA,BOM,CENTRO,TARDE,NAO
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,MANHA,TERCA-FEIRA,BOM,CENTRO,MANHA,NAO
Cruzamento,COLISAO,1,1,0,0,0,0,0,0,0,0,MANHA,TERCA-FEIRA,BOM,CENTRO,MANHA,NAO
Logradouro,COLISAO,1,0,0,0,1,0,0,0,0,0,NOITE,TERCA-FEIRA,BOM,NORTE,NOITE,NAO
Cruzamento,ABALROAMENTO,1,1,0,0,0,0,0,0,0,0,MANHA,TERCA-FEIRA,BOM,CENTRO,MANHA,NAO
Logradouro,ABALROAMENTO,1,0,0,1,0,0,0,0,0,0,MANHA,TERCA-FEIRA,BOM,SUL,MANHA,NAO
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,TARDE,TERCA-FEIRA,NUBLADO,CENTRO,TARDE,NAO
Cruzamento,COLISAO,1,0,0,0,0,0,0,1,0,0,TARDE,TERCA-FEIRA,NUBLADO,CENTRO,TARDE,NAO
Cruzamento,ABALROAMENTO,1,1,0,0,0,0,0,0,0,0,TARDE,TERCA-FEIRA,BOM,CENTRO,TARDE,NAO
Logradouro,ABALROAMENTO,0,1,0,0,0,0,1,0,0,0,MANHA,TERCA-FEIRA,BOM,LESTE,MANHA,NAO
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,MANHA,TERCA-FEIRA,BOM,NORTE,MANHA,NAO
