;LATITUDE;LONGITUDE;LOCAL;TIPO_ACID;DIA_SEM;FERIDOS;FERIDOS_GR;FATAIS;TEMPO;NOITE_DIA;KMeans
3287;-30.041083;-51.215769;1;3;0;0;0;0;1;0;9
3288;-30.039561;-51.215126;1;3;0;0;0;0;1;0;9
3289;-30.044492;-51.214091;1;3;0;0;0;0;1;0;9
3290;-30.045868;-51.212026;0;1;0;0;0;0;2;1;3
3291;-30.038814;-51.208143;0;3;0;0;0;0;0;0;0
3292;-30.023509000000004;-51.208108;1;1;0;0;0;0;0;0;9
3293;-30.042199;-51.205107;0;1;0;0;0;0;2;1;3
3294;-30.041435;-51.204031;0;1;0;0;0;0;1;0;0
3295;-30.052646000000006;-51.202588;1;3;0;1;0;0;0;0;9
3296;-30.010758000000006;-51.201755;0;1;0;0;0;0;0;0;0
3297;-30.07496;-51.200423;1;1;0;2;0;0;0;0;1
3298;-30.035496;-51.198478;1;5;0;0;0;0;1;0;9
3299;-30.045038;-51.197879;1;1;0;0;0;0;0;0;9
3300;-29997232.0;-51.197374;1;1;0;0;0;0;0;0;6
3301;-29996491.0;-51.193748;0;3;0;0;0;0;1;0;6
3302;-30.157656;-51.191398;0;3;0;0;0;0;1;0;0
3303;-30.020907;-51.19094000000001;1;1;0;1;0;0;0;1;7
3304;-30.019647;-51.185587;0;3;0;0;0;0;0;0;0
3305;-30.00723;-51.18425;0;3;0;0;0;0;1;0;0
3306;-30.046838;-51.17840800000001;0;1;0;0;0;0;0;0;0
3307;-30.066465;-51.177187;1;0;0;1;1;0;0;0;4
3308;-30.006109;-51.17638400000001;0;1;0;0;0;0;0;0;0
3309;-30.067961;-51.16171;1;1;0;1;0;0;0;0;1
3310;-30.040822;-51.149501;1;3;0;0;0;0;1;0;9
3311;-29990786.0;-51.136131;0;1;0;1;0;0;0;1;6
3312;-30.039113;-51.126829;1;1;0;0;0;0;1;0;9
3313;-30.04065;-51.104416;0;0;0;1;0;0;0;1;7
3314;-30.115038;-51.253856;1;1;1;1;0;0;1;0;1
3315;-30.066526;-51.230525;1;1;1;1;1;0;0;1;4
3316;-30.030406;-51.226911;1;3;1;0;0;0;1;0;9
3317;-30.044367;-51.217661;0;3;1;0;0;0;0;1;7
3318;-30.118547;-51.212956;0;0;1;1;0;0;0;0;0
3319;-30.062578;-51.21023;1;3;1;0;0;0;1;0;9
3320;-30.024877000000004;-51.209648;0;1;1;1;0;0;0;0;0
3321;-30.047234000000003;-51.207716;1;1;1;1;0;0;1;1;7
3322;-30.066508;-51.205539;1;1;1;1;0;0;0;0;1
3323;-30.045762;-51.205133;0;1;1;1;0;0;0;1;7
3324;-30.017228000000006;-51.201397;1;1;1;0;0;0;0;0;9
3325;-30.071258;-51.192942;0;1;1;0;0;0;0;1;7
3326;-29996860.0;-51.190188;0;1;1;0;0;0;1;1;6
3327;-30.00232;-51.181151;1;3;1;0;0;0;0;1;7
3328;-30.036594;-51.175479;0;1;1;0;0;0;1;0;0
3329;-30.008248;-51.16389;0;1;1;0;0;0;0;1;7
3330;-30.161754;-51.156882;1;4;1;1;0;0;0;0;9
3331;-30.162079;-51.156373;1;0;1;1;0;0;0;1;7
3332;-30.053367;-51.147155;1;3;1;0;0;0;0;1;7
3333;-30.012575;-51.143315;0;1;1;0;0;0;0;0;0
3334;-30.003787;-51.1381;1;1;1;0;0;0;1;1;7
3335;-30.035399;-51.131977;1;5;1;0;0;0;1;0;9
3336;-30.021665;-51.126435;1;3;1;1;1;0;0;1;4
3337;-30.104398;-51.11724;1;1;1;0;0;0;1;0;9
3338;-30.130232;-51.231282;0;1;2;2;0;0;0;1;7
3339;-30.034076;-51.227967;0;1;2;0;0;0;1;0;0
3340;-30.088226;-51.225892;1;4;2;1;0;0;0;0;9
3341;-30.072666;-51.218215;1;0;2;1;1;0;0;0;4
3342;-30.058237;-51.21689;0;1;2;0;0;0;1;0;0
3343;-30.042599;-51.214592;0;1;2;0;0;0;0;1;7
3344;-30.048169;-51.20932;1;1;2;0;0;0;1;0;9
3345;-30.005351;-51.208488;1;3;2;0;0;0;1;0;9
3346;-30.041675;-51.190661;1;2;2;0;0;0;0;1;7
3347;-29996860.0;-51.190188;0;1;2;0;0;0;0;0;6
3348;-30.016264000000003;-51.18399;0;1;2;0;0;0;1;0;0
3349;-30.090695;-51.177718;1;2;2;1;0;0;0;1;7
3350;-30.049084000000004;-51.152669;1;4;2;2;0;0;0;1;7
3351;-29989777.0;-51.129244;1;4;2;1;1;0;0;0;4
3352;-30.000879;-51.090626;1;2;2;1;0;0;0;1;7
3353;-30.111565;-51.255274;1;1;3;0;0;0;2;0;3
3354;-30.105068;-51.242347;1;0;3;1;0;0;0;1;7
3355;-30.072702000000003;-51.241311;1;1;3;0;0;0;2;0;3
3356;-30.104654;-51.241201;0;1;3;0;0;0;1;0;0
3357;-30.033829;-51.237874;1;2;3;0;0;0;0;0;8
3358;-30.098679;-51.23137;0;0;3;1;1;0;0;0;4
3359;-30.027711;-51.22872;1;2;3;0;0;0;1;0;8
3360;-30.059092;-51.226464;1;0;3;1;0;0;0;1;7
3361;-30.039424;-51.2259;0;3;3;0;0;0;2;0;3
3362;-30.099904;-51.22472;0;1;3;1;1;0;0;0;4
3363;-30.027235;-51.22291;1;1;3;1;0;0;2;0;3
3364;-30.034117;-51.222255;0;1;3;1;0;0;0;0;0
3365;-30.12266;-51.220822;1;3;3;0;0;0;2;0;3
3366;-30.154079;-51.219875;1;3;3;0;0;0;2;0;3
3367;-30.047041;-51.218231;0;3;3;0;0;0;2;0;3
3368;-30.069572;-51.217718;1;2;3;1;1;0;1;0;4
3369;-30.058542;-51.217229;0;3;3;0;0;0;2;0;3
3370;-30.033024;-51.214433;1;1;3;1;0;0;0;0;1
3371;-30.113546000000003;-51.212502;1;3;3;0;0;0;2;0;3
3372;-30.035442;-51.209638;1;1;3;0;0;0;2;0;3
3373;-30.008137;-51.209614;1;3;3;0;0;0;1;0;9
3374;-30.028863;-51.20579;0;1;3;0;0;0;2;0;3
3375;-30.013888;-51.205253000000006;0;1;3;0;0;0;1;0;0
3376;-30.04441;-51.202943;0;1;3;0;0;0;2;0;3
3377;-30.027734;-51.202897;1;2;3;0;0;0;2;0;3
3378;-30.036581;-51.201705;1;1;3;0;0;0;2;0;3
3379;-30.023724;-51.20075;0;2;3;0;0;0;2;0;3
3380;-30.153021000000006;-51.200158;1;3;3;0;0;0;2;0;3
3381;-30.016046000000006;-51.19716500000001;1;3;3;0;0;0;2;0;3
3382;-30.071761;-51.195404;1;3;3;5;0;0;0;1;1
3383;-30.049431;-51.194853;0;3;3;0;0;0;2;0;3
3384;-30.059478;-51.191237;1;0;3;1;0;0;0;0;1
3385;-29999326.0;-51.191126;1;3;3;0;0;0;1;0;6
3386;-29998145.0;-51.190658;0;1;3;0;0;0;2;0;6
3387;-30.016788;-51.190383;0;3;3;0;0;0;1;0;0
3388;-30.048113;-51.18998300000001;0;1;3;0;0;0;2;0;3
3389;-29994947.0;-51.189191;0;3;3;0;0;0;2;0;6
3390;-30.088607;-51.183225;1;1;3;0;0;0;2;0;3
3391;-30.002329;-51.182544;1;3;3;0;0;0;2;0;3
3392;-30.062724;-51.178778;1;0;3;1;1;0;0;1;4
3393;-30.016990000000003;-51.178196;0;1;3;1;0;0;0;0;0
3394;-29968359.0;-51.176918;0;3;3;0;0;0;2;0;6
3395;-30.017448;-51.174668;1;1;3;0;0;0;1;0;8
3396;-30.030352;-51.165746;1;1;3;0;0;0;2;0;3
3397;-30.010699;-51.165557;1;1;3;1;0;0;2;0;3
3398;-30.010472;-51.164051;0;3;3;0;0;0;2;0;3
3399;-30.158092;-51.160751;1;1;3;0;0;0;2;0;3
3400;-30.159646;-51.159939;1;1;3;0;0;0;2;0;3
3401;-30.031062;-51.159568;0;1;3;0;0;0;2;0;3
3402;-30.018528000000003;-51.159532;1;3;3;0;0;0;2;0;3
3403;-29997143.0;-51.153324;0;1;3;0;0;0;1;0;6
3404;-30.032771;-51.152687;1;3;3;0;0;0;2;0;3
3405;-30.026414000000006;-51.147179;1;1;3;0;0;0;1;0;8
3406;-30.067502;-51.14558;1;3;3;0;0;0;2;0;3
3407;-30.050139;-51.145291;1;3;3;0;0;0;2;0;3
3408;-30.042146;-51.144964;1;1;3;0;0;0;1;1;7
3409;-30.042816;-51.142864;0;3;3;0;0;0;2;0;3
3410;-30.149285;-51.132594;1;1;3;0;0;0;2;0;3
3411;-30.076093;-51.127148;1;3;3;1;0;0;2;0;3
3412;-30.040065;-51.1263;1;2;3;0;0;0;2;0;3
3413;-29986524.0;-51.119257;0;3;3;0;0;0;2;0;6
3414;-30.006784000000003;-51.117382;1;1;3;1;0;0;2;0;3
3415;-30.015447;-51.108074;0;1;3;0;0;0;2;0;3
3416;-30.004092;-51.098159;1;3;3;1;0;0;2;0;3
3417;-30.11492;-51.25395;0;1;4;0;0;0;1;0;0
3418;-30.034315000000007;-51.240875;1;3;4;0;0;0;2;0;3
3419;-30.085276;-51.240745;0;1;4;1;0;0;0;0;0
3420;-30.096541;-51.230814;0;1;4;0;0;0;1;0;0
3421;-30.096328000000003;-51.229442;0;3;4;0;0;0;1;1;7
3422;-30.05301;-51.228599;0;3;4;0;0;0;0;0;0
3423;-30.028664000000006;-51.220783;0;1;4;0;0;0;1;0;0
3424;-30.032413;-51.218648;1;3;4;0;0;0;0;0;8
3425;-30.018992;-51.211458;1;1;4;0;0;0;0;0;8
3426;-30.044712;-51.210879;1;3;4;0;0;0;0;0;8
3427;-30.035486;-51.2098;1;0;4;1;0;0;0;1;7
3428;-30.067446;-51.207583;1;0;4;1;0;0;1;0;1
3429;-30.066778000000006;-51.205473;0;3;4;0;0;0;2;0;3
3430;-30.032988;-51.204105;0;1;4;0;0;0;1;1;7
3431;-30.041435;-51.204031;0;3;4;0;0;0;2;0;3
3432;-30.038012;-51.201697;0;1;4;0;0;0;1;0;0
3433;-30.005612;-51.201097;1;3;4;0;0;0;0;0;8
3434;-29987690.0;-51.200581;1;1;4;2;1;0;0;1;4
3435;-30.003632;-51.200306;0;3;4;0;0;0;1;0;0
3436;-30.076063;-51.200193;1;3;4;0;0;0;2;0;3
3437;-30.07266;-51.200105;1;3;4;0;0;0;2;0;3
3438;-29986657.0;-51.194259;0;1;4;0;0;0;2;0;6
3439;-29999809.0;-51.191301;1;3;4;0;0;0;2;0;6
3440;-30.027433;-51.188157;1;3;4;0;0;0;2;0;3
3441;-30.021065000000004;-51.184386;1;3;4;1;0;0;1;0;8
3442;-30.007918;-51.178915;1;3;4;0;0;0;1;0;8
3443;-30.116199;-51.177355;1;1;4;1;0;0;2;0;3
3444;-30.022054;-51.17307;1;1;4;1;0;0;2;0;3
3445;-30.010826;-51.16952;1;1;4;0;0;0;2;0;3
3446;-30.028084000000003;-51.168725;0;1;4;0;0;0;1;0;0
3447;-30.008984;-51.168649;0;1;4;0;0;0;2;0;3
3448;-30.014411;-51.162496;1;1;4;0;0;0;1;0;8
3449;-30.031062;-51.159568;0;3;4;0;0;0;1;0;0
3450;-30.009546000000004;-51.157384;1;3;4;0;0;0;2;0;3
3451;-30.064404;-51.15346;0;3;4;0;0;0;1;0;0
3452;-30.009583000000006;-51.152735;1;3;4;0;0;0;0;0;8
3453;-30.009623;-51.150866;1;3;4;0;0;0;2;0;3
3454;-30.009521000000003;-51.146219;0;3;4;0;0;0;0;1;7
3455;-30.04993;-51.14509;1;3;4;2;0;0;2;0;3
3456;-30.044831;-51.143375;1;3;4;0;0;0;2;0;3
3457;-30.056801;-51.14233;1;0;4;2;0;0;0;0;1
3458;-30.041198;-51.133847;1;3;4;0;0;0;0;0;8
3459;-30.074873;-51.133346;1;3;4;0;0;0;2;1;3
3460;-30.027981;-51.132432;0;3;4;0;0;0;2;1;3
3461;-29995298.0;-51.12686;1;2;4;0;0;0;2;0;6
3462;-30.091223;-51.123629;1;3;4;0;0;0;2;0;3
3463;-30.023958;-51.106587;1;1;4;1;1;0;2;0;4
3464;-30.022718;-51.106483;1;1;4;0;0;0;2;0;3
3465;-30.004174;-51.098106;1;1;4;0;0;0;2;0;3
3466;-30.112858000000006;-51.251874;1;3;5;2;0;0;0;0;1
3467;-30.101604;-51.239914;0;1;5;1;0;0;0;1;7
3468;-30.032609000000004;-51.229629;0;3;5;0;0;0;1;0;0
3469;-30.037773;-51.227788;0;3;5;0;0;0;0;0;0
3470;-30.029962;-51.227202;1;1;5;0;0;0;1;0;8
3471;-30.109633;-51.22687;1;3;5;0;0;0;0;0;8
3472;-30.091099;-51.221967;1;3;5;0;0;0;1;0;8
3473;-30.050031;-51.221882;0;0;5;1;0;0;0;1;7
3474;-30.078962;-51.211416;1;1;5;0;0;0;1;0;8
3475;-30.046686;-51.211358;1;1;5;0;0;0;1;0;8
3476;-30.050551;-51.205534;1;1;5;1;0;0;0;0;1
3477;-30.015941;-51.204816;1;3;5;0;0;0;2;1;3
3478;-30.14697;-51.204133;1;1;5;1;0;0;1;0;1
3479;-30.032988;-51.204105;0;3;5;0;0;0;1;0;0
3480;-30.009085;-51.201118;0;1;5;0;0;0;0;0;0
3481;-30.045811;-51.19798400000001;0;1;5;0;0;0;2;1;3
3482;-30.018679;-51.19454;1;0;5;1;1;0;0;1;4
3483;-30.008696;-51.19258;1;1;5;2;0;0;0;1;7
3484;-30.038398;-51.190871;0;1;5;0;0;0;1;0;0
3485;-30.001026;-51.190015;1;2;5;0;0;0;0;0;8
3486;-30.001687;-51.187389;0;3;5;0;0;0;0;0;0
3487;-30.032784000000003;-51.186257;1;3;5;0;0;0;0;1;7
3488;-30.00229;-51.184247;1;3;5;0;0;0;0;0;8
3489;-30.155331;-51.183587;1;1;5;1;0;0;0;1;7
3490;-30.05007;-51.180424;1;1;5;0;0;0;0;0;8
3491;-30.093513;-51.178206;1;3;5;0;0;0;0;0;8
3492;-30.12367;-51.173518;0;3;5;0;0;0;1;0;0
3493;-30.098744;-51.172793;1;7;5;2;0;0;0;0;8
3494;-30.055128000000003;-51.16949;1;1;5;0;0;0;2;1;3
3495;-30.027169;-51.163284;0;1;5;0;0;0;2;1;3
3496;-30.063087;-51.158755;1;1;5;1;0;0;0;1;7
3497;-30.015045;-51.156401;1;1;5;0;0;0;0;0;8
3498;-30.040759;-51.152581;1;3;5;2;0;0;2;1;3
3499;-30.154525;-51.140148;0;2;5;0;0;0;0;0;0
3500;-30.029953000000006;-51.10939000000001;1;1;5;0;0;0;1;0;8
3501;-29991018.0;-51.09837;1;3;5;1;0;0;2;1;6
3502;-30.081233;-51.24331;1;1;6;1;0;0;0;0;1
3503;-30.091933;-51.233356;1;2;6;0;0;0;0;0;8
3504;-30.101185;-51.230999;0;1;6;0;0;0;0;0;0
3505;-30.066137;-51.23051;0;3;6;1;0;0;0;0;0
3506;-30.038073;-51.224104;1;1;6;1;0;0;0;0;1
3507;-30.028674;-51.22038;1;3;6;0;0;0;0;0;8
3508;-30.058171;-51.219765;0;1;6;0;0;0;0;0;0
3509;-30.01984;-51.214312;1;2;6;0;0;0;0;0;8
3510;-30.01673;-51.208576;1;1;6;1;0;0;0;1;7
3511;-30.036664;-51.203993;1;3;6;0;0;0;0;0;8
3512;-30.042208;-51.203917;0;1;6;0;0;0;0;0;0
3513;-30.017419;-51.203804;1;1;6;0;0;0;0;0;8
3514;-30.151934000000004;-51.201041;1;1;6;1;0;0;0;1;7
3515;-30.000915000000006;-51.200518;0;1;6;0;0;0;0;0;0
3516;-30.040907;-51.196211;0;1;6;0;0;0;0;0;0
3517;-30.00072;-51.1916;0;1;6;0;0;0;0;0;0
3518;-30.006198;-51.190239;0;3;6;0;0;0;0;0;0
3519;-29998257.0;-51.18915300000001;1;1;6;0;0;0;0;0;6
3520;-30.055579;-51.18897800000001;1;1;6;0;0;0;0;0;8
3521;-30.059181;-51.184623;1;3;6;0;0;0;0;0;8
3522;-30.007156;-51.184379;1;3;6;2;0;0;0;0;1
3523;-30.029770000000006;-51.183167;1;3;6;0;0;0;0;0;8
3524;-30.004209000000003;-51.182598;1;1;6;1;0;0;0;0;1
3525;-30.030518;-51.180021;0;1;6;0;0;0;0;0;0
3526;-30.063207;-51.17938400000001;1;1;6;1;0;0;0;0;1
3527;-30.060728000000005;-51.169791;0;3;6;0;0;0;0;0;0
3528;-30.060723;-51.169744;1;1;6;1;0;1;0;0;2
3529;-30.055128000000003;-51.16949;1;1;6;2;0;0;0;0;1
3530;-30.055128000000003;-51.16949;1;3;6;0;0;0;0;1;7
3531;-30.01096;-51.166861;1;0;6;1;1;0;0;0;4
3532;-30.028099;-51.165895;1;1;6;2;0;0;0;1;7
3533;-30.064237;-51.161029;1;1;6;1;0;0;0;1;7
3534;-30.062706;-51.159491;0;3;6;0;0;0;0;0;0
3535;-30.036432;-51.153238;1;3;6;0;0;0;0;0;8
3536;-29996058.0;-51.137556;1;1;6;0;0;0;0;0;6
3537;-30.161277;-51.136643;1;2;6;0;0;0;0;1;7
3538;-30.009174;-51.135491;0;3;6;0;0;0;0;0;0
3539;-30.044121;-51.135306;1;1;6;1;1;0;0;1;4
3540;-30.040715;-51.132607;1;3;6;0;0;0;0;0;8
3541;-30.142641;-51.117702;1;0;6;1;0;0;0;0;1
3542;-30.020176;-51.108299;1;1;6;2;0;0;0;0;1
3543;-30.092408;-51.24268;1;1;0;0;0;0;0;0;9
3544;-30.108108;-51.238546;1;1;0;3;0;0;0;1;1
3545;-30.058613;-51.230183;0;3;0;0;0;0;0;0;0
3546;-30.109718;-51.226894;0;3;0;0;0;0;0;0;0
3547;-30.059348;-51.224568;1;1;0;0;0;0;0;0;9
3548;-30.033298;-51.22094;1;1;0;1;0;0;0;0;1
3549;-30.024437;-51.219843;1;1;0;0;0;0;0;0;9
3550;-30.023709000000004;-51.217106;1;1;0;0;0;0;0;0;9
3551;-30.067728;-51.212633;1;0;0;1;0;0;0;1;7
3552;-30.040754;-51.211524;1;1;0;0;0;0;0;0;9
3553;-30.045468;-51.211388;1;1;0;1;0;0;0;1;7
3554;-30.108673;-51.210126;1;2;0;1;0;0;0;0;9
3555;-30.03569;-51.20941;1;2;0;1;0;0;0;1;7
3556;-30.049987;-51.205737;1;2;0;1;1;0;0;0;4
3557;-30.042208;-51.203917;0;1;0;0;0;0;0;0;0
3558;-30.020562;-51.201929;1;2;0;0;0;0;0;1;7
3559;-30.059746;-51.20166500000001;1;2;0;0;0;0;0;0;9
3560;-30.017608000000006;-51.200117;1;3;0;0;0;0;0;0;9
3561;-30.013753;-51.198661;1;5;0;0;0;0;0;0;9
3562;-30.005146000000003;-51.198427;1;1;0;1;0;0;0;0;1
3563;-30.049431;-51.194853;0;1;0;0;0;0;0;0;0
3564;-30.032082;-51.190539;1;3;0;0;0;0;0;0;9
3565;-30.054187;-51.189299;0;1;0;0;0;0;0;1;7
3566;-30.050594;-51.18731;1;1;0;3;0;0;0;0;1
3567;-30.064789;-51.186521;1;0;0;2;0;0;0;0;1
3568;-30.0246;-51.182669;1;3;0;0;0;0;0;0;9
3569;-30.057663;-51.182156;0;3;0;0;0;0;0;0;0
3570;-30.017847;-51.176024;0;3;0;0;0;0;0;0;0
3571;-30.055449;-51.173625;1;1;0;1;1;0;0;0;4
3572;-30.026777000000006;-51.172156;0;1;0;0;0;0;0;0;0
3573;-30.054644;-51.169073;0;1;0;0;0;0;0;0;0
3574;-30.040147;-51.164386;1;3;0;1;0;0;0;0;9
3575;-30.158585;-51.160415;1;4;0;1;0;0;0;0;9
3576;-30.159209000000004;-51.160119;1;3;0;0;0;0;0;0;9
3577;-30.020282;-51.159486;0;1;0;0;0;0;0;1;7
3578;-29984288.0;-51.156524;1;3;0;0;0;0;0;0;6
3579;-30.018687;-51.15312;1;0;0;1;0;0;0;1;7
3580;-30.062899;-51.152405;1;1;0;0;0;1;0;0;2
3581;-30.024444;-51.151024;1;3;0;0;0;0;0;0;9
3582;-30.012659000000006;-51.141697;0;1;0;0;0;0;0;0;0
3583;-30.001208;-51.134156;1;3;0;0;0;0;0;0;9
3584;-29998951.0;-51.13283;0;1;0;1;0;0;0;1;6
3585;-30.010742;-51.12897;1;1;0;2;0;0;0;0;1
3586;-30.033336;-51.121536;1;1;0;1;0;0;0;0;1
3587;-30.008387;-51.118024;0;1;0;0;0;0;0;0;0
3588;-29990530.0;-51.105405;1;3;0;1;1;0;0;0;4
3589;-30.064175;-51.238408;1;7;1;0;0;0;0;0;9
3590;-30.031816;-51.237714;1;5;1;0;0;0;0;0;9
3591;-30.065417;-51.234863;1;1;1;0;0;0;0;0;9
3592;-30.096323;-51.229593;1;1;1;0;0;0;0;1;7
3593;-30.024408;-51.223397;1;1;1;0;0;0;0;0;9
3594;-30.031871;-51.22291;1;1;1;1;0;0;0;0;1
3595;-30.10576;-51.22225200000001;0;1;1;1;0;0;0;0;0
3596;-30.041062;-51.215711;1;0;1;0;0;1;0;0;2
3597;-30.069746;-51.214682;1;1;1;2;0;0;0;0;1
3598;-30.033005;-51.214531;0;3;1;0;0;0;0;0;0
3599;-30.111958;-51.21363;1;1;1;1;0;0;0;0;1
3600;-30.015054;-51.206632;1;1;1;1;0;0;0;0;1
3601;-30.068926;-51.204601;1;1;1;1;0;0;0;1;7
3602;-30.031867;-51.20415;0;3;1;0;0;0;0;0;0
3603;-30.037122;-51.203617;0;0;1;1;0;0;0;1;7
3604;-30.02274;-51.198121;0;1;1;0;0;0;0;1;7
3605;-30.05865;-51.192735;1;3;1;0;0;0;0;0;9
3606;-30.023346000000004;-51.190319;0;1;1;0;0;0;0;0;0
3607;-29996860.0;-51.190188;0;3;1;0;0;0;0;0;6
3608;-30.051657;-51.189179;1;1;1;0;0;0;0;0;9
3609;-30.180624;-51.188182;1;3;1;1;1;0;0;1;4
3610;-30.030915000000004;-51.183729;1;1;1;0;0;0;0;0;9
3611;-30.155149;-51.182969;0;1;1;1;0;0;0;0;0
3612;-30.0246;-51.182669;1;1;1;0;0;0;0;0;9
3613;-30.02028;-51.174791;0;1;1;0;0;0;0;0;0
3614;-30.026777000000006;-51.172156;0;3;1;0;0;0;0;0;0
3615;-30.022153000000007;-51.161206;1;3;1;0;0;0;0;0;9
3616;-30.008529;-51.157684;1;2;1;0;0;0;0;0;9
3617;-30.031843;-51.147806;0;1;1;0;0;0;0;0;0
3618;-30.061456;-51.145402;1;4;1;1;0;0;2;1;3
3619;-29998504.0;-51.143029;1;1;1;1;0;0;0;0;6
3620;-30.043132;-51.141645;1;3;1;0;0;0;0;0;9
3621;-30.041198;-51.133847;1;1;1;0;0;0;0;0;9
3622;-30.009871;-51.132086;0;1;1;0;0;0;0;0;0
3623;-30.082977000000003;-51.131782;1;1;1;1;1;0;0;1;4
3624;-30.076072;-51.12748;0;1;1;0;0;0;0;0;0
3625;-30.101391;-51.12275800000001;1;1;1;0;0;0;0;1;7
3626;-30.019312;-51.11963;1;1;1;2;0;0;0;0;1
3627;-30.036953000000004;-51.104351;1;1;1;1;0;0;0;0;1
3628;-30.08254;-51.241181;1;1;2;1;0;0;0;0;1
3629;-30.10365;-51.22995;0;3;2;0;0;0;0;1;7
3630;-30.04728;-51.227581;1;2;2;0;0;0;0;1;7
3631;-30.086145;-51.21611400000001;1;1;2;0;0;0;0;1;7
3632;-30.04645;-51.213645;0;3;2;0;0;0;0;0;0
3633;-30.038888;-51.211476;0;2;2;0;0;0;0;0;0
3634;-30.040993;-51.1962;1;1;2;0;0;0;0;0;9
3635;-30.008776;-51.189449;0;2;2;0;0;0;0;0;0
3636;-29993904.0;-51.187727;1;1;2;0;0;0;0;0;6
3637;-30.026331;-51.181808;1;1;2;5;1;0;0;1;4
3638;-30.098784;-51.171486;1;0;2;1;0;0;0;0;1
3639;-30.011575;-51.17139;1;1;2;1;0;0;0;1;7
3640;-30.011053000000004;-51.168273;0;1;2;1;0;0;0;1;7
3641;-30.064399;-51.152162;1;1;2;1;0;0;0;0;1
3642;-30.033982;-51.151203;1;0;2;1;0;0;0;1;7
3643;-30.041344;-51.14680900000001;1;0;2;1;1;0;0;0;4
3644;-30.025288;-51.137008;0;1;2;1;0;0;0;1;7
3645;-29998369.0;-51.134116;1;2;2;0;0;0;0;0;6
3646;-30.010757;-51.12852700000001;0;4;2;1;1;0;0;1;4
3647;-30.020708000000006;-51.095762;1;1;2;1;1;0;0;0;4
3648;-30.082895;-51.247007;1;3;3;0;0;0;0;0;9
3649;-30.103418;-51.24531500000001;1;1;3;1;0;0;0;1;7
3650;-30.041229;-51.233461;0;1;3;0;0;0;0;0;0
3651;-30.061318;-51.228337;0;1;3;0;0;0;0;1;7
3652;-30.045592;-51.227379;1;1;3;0;0;0;0;0;8
3653;-30.100034;-51.224532;1;0;3;1;0;0;0;0;1
3654;-30.042553;-51.224475;0;3;3;0;0;0;1;0;0
3655;-30.081521;-51.222074;1;1;3;2;1;0;0;0;4
3656;-30.035827;-51.220799;1;0;3;1;0;0;0;1;7
3657;-30.027025;-51.214214;1;2;3;1;1;0;0;1;4
3658;-30.024328000000004;-51.209891;1;3;3;0;0;0;1;0;9
3659;-30.044248;-51.209289;1;1;3;1;0;0;0;0;1
3660;-29996269.0;-51.191833;0;3;3;0;0;0;0;1;6
3661;-29995337.0;-51.189661;0;1;3;0;0;0;1;0;6
3662;-30.041738;-51.17987;1;1;3;1;0;0;0;0;1
3663;-30.157416;-51.173811;1;1;3;1;0;0;0;0;1
3664;-30.038387;-51.163843;0;3;3;0;0;0;1;0;0
3665;-30.021879;-51.159505;0;3;3;0;0;0;1;0;0
3666;-30.013977;-51.147882;0;1;3;0;0;0;0;0;0
3667;-29996932.0;-51.142609;0;1;3;0;0;0;0;1;6
3668;-30.01921;-51.141232;0;1;3;0;0;0;0;0;0
3669;-30.094219;-51.137907;1;2;3;0;0;0;0;0;8
3670;-30.075937;-51.125714;1;1;3;1;0;0;0;0;1
3671;-30.000347;-51.123254;1;3;3;0;0;0;0;0;9
3672;-29987160.0;-51.120437;1;1;3;0;0;0;0;0;6
3673;-29980414.0;-51.114992;1;1;3;0;0;0;0;0;6
3674;-30.001173;-51.104682;1;0;3;1;1;0;0;1;4
3675;-30.119175;-51.253388;1;1;4;0;0;0;0;0;8
3676;-30.085276;-51.240745;0;3;4;0;0;0;0;0;0
3677;-30.10139;-51.23096500000001;1;4;4;1;0;0;0;1;7
3678;-30.064278;-51.230618;1;1;4;0;0;0;0;0;8
3679;-30.10565;-51.228803000000006;1;0;4;1;1;0;0;1;4
3680;-30.05301;-51.228599;0;3;4;0;0;0;0;0;0
3681;-30.024474;-51.223663;1;3;4;0;0;0;0;0;8
3682;-30.035297;-51.220176;1;1;4;0;0;0;0;0;8
3683;-30.02967;-51.21837;1;1;4;0;0;0;0;0;8
3684;-30.046228000000006;-51.217235;1;2;4;0;0;0;1;0;8
3685;-30.029138;-51.215023;1;3;4;0;0;0;0;0;8
3686;-30.021171;-51.212434;1;1;4;1;0;0;0;0;1
3687;-30.007717;-51.210503;1;3;4;0;0;0;0;0;8
3688;-30.109833;-51.20857700000001;1;2;4;0;0;0;0;0;8
3689;-30.005351;-51.208488;1;1;4;0;0;0;0;0;8
3690;-30.011994;-51.20356;0;3;4;0;0;0;0;0;0
3691;-30.009494;-51.202564;0;4;4;1;0;0;0;1;7
3692;-30.024035;-51.200475;1;1;4;1;0;0;0;0;1
3693;-30.021182;-51.199894;1;1;4;1;0;0;0;0;1
3694;-30.083423;-51.19416;1;4;4;1;0;0;0;1;7
3695;-30.040434;-51.191716;1;1;4;1;0;0;0;0;1
3696;-30.025881;-51.188388;0;1;4;0;0;0;0;0;0
3697;-30.055339;-51.18811;1;1;4;1;0;0;0;0;1
3698;-30.006447;-51.186743;0;2;4;0;0;0;0;0;0
3699;-30.062426;-51.185611;1;4;4;1;0;0;0;1;7
3700;-30.043411;-51.18492;1;1;4;1;1;0;0;1;4
